id_2022,title_english,type,score_2022,scored_by_2022,status,episodes_2022,source,members_2022,favorites_2022,episode_duration,pg_rating,sfw,genres_2022,themes,demographics,synopsis_2022,background,id_2020,synopsis_2020,genre_2020,aired,episodes_2020,members_2020,popularity_2020,ranked_2020,score_2020
31716,rewrite,tv,6.66,84503,finished airing,13.0,visual novel,195348,568,0 days 00:24:00,PG-13 - Teens 13 or older,True,action comedy romance supernatural,school,,kazamatsuri a modern welldeveloped city renowned for it burgeoning greenery and rich japanese culture is home to kotarou tennouji a high schooler least privy to the place shared value content to fill his pocket with frivolity the proud and nosey boy while away his time pestering the selfproclaimed delinquent haruhiko and indulging in his amorous feeling toward the oddball kotori equipped with the superhuman ability to permanently rewrite any part of his body to multiply his strength or speed kotarou is naturally drawn to the supernatural one special meeting with the lone member and president of the occult research club the witch akane senri lead to kotarou reviving the occult club by recruiting kotori and three other member the clumsy transfer student chihaya the strict class representative lucia and the unassuming shizuru a kotarou unveils hidden secret of each member of the occult club through their shared adventure he will inevitably encounter a fate that only he might be able to rewrite written by mal rewrite,rewrite is a japanese visual novel developed by key a brand of visualarts it wa released on june 24 2011 for window pc and is rated for all age rewrite is key ninth game along with other title such a kanon air little buster and clannad the game ranked a the bestselling pc game sold in japan for the time of it release and charted in the national top 50 twice more afterwards there have been four manga adaptation based on rewrite published by ascii medium work and ichijinsha comic anthology light novel and an art book were also published a were several music album source wikipedia,31716.0,kazamatsuri a modern welldeveloped city renowned for it burgeoning greenery and rich japanese culture is home to kotarou tennouji a high schooler least privy to the place shared value content to fill his pocket with frivolity the proud and nosey boy while away his time pestering the selfproclaimed delinquent haruhiko and indulging in his amorous feeling toward the oddball kotori equipped with the superhuman ability to permanently rewrite any part of his body to multiply his strength or speed kotarou is naturally drawn to the supernatural one special meeting with the lone member and president of the occult research club the witch akane senri lead to kotarou reviving the occult club by recruiting kotori and three other member the clumsy transfer student chihaya the strict class representative lucia and the unassuming shizuru a kotarou unveils hidden secret of each member of the occult club through their shared adventure he will inevitably encounter a fate that only he might be able to rewrite written by mal rewrite,action comedy supernatural romance school,"Jul 2, 2016 to Sep 24, 2016",13.0,146398.0,757.0,4709.0,6.78
19429,riddle story of devil,tv,6.61,121251,finished airing,12.0,manga,251332,986,0 days 00:23:40,R - 17+ (violence & profanity),True,action girl love,school,,tokaku azuma ha just transferred to the elite myoujou academy a private girl boarding school but there a catch she along with 11 of her fellow student in class black is an assassin taking part in the challenge to kill their sweetnatured classmate haru ichinose whoever succeeds will be granted their deepest desire no matter the difficulty or cost however each assassin only get one chance if they fail to kill her they will be expelled despite the extraordinary reward tokaku decides to take a different course of action though haru is her target the young assassin soon find herself drawn to the very girl she is supposed to kill with the entire class out for haru tokaku refuse to let her friend die vowing to protect her from a growing bloodlust written by mal rewrite,akuma no riddle is based on yun kouga and sunao minakatas manga series of the same title despite premiering while the manga wa in the middle of publication the anime adapts the full story of the manga with a few addition and alteration,19429.0,tokaku azuma ha just transferred to the elite myoujou academy a private girl boarding school but there a catch she along with 11 of her fellow student in class black is an assassin taking part in the challenge to kill their sweetnatured classmate haru ichinose whoever succeeds will be granted their deepest desire no matter the difficulty or cost however each assassin only get one chance if they fail to kill her they will be expelled despite the extraordinary reward tokaku decides to take a different course of action though haru is her target the young assassin soon find herself drawn to the very girl she is supposed to kill with the entire class out for haru tokaku refuse to let her friend die vowing to protect her from a growing bloodlust written by mal rewrite,action school shoujo ai,"Apr 4, 2014 to Jun 20, 2014",12.0,195109.0,555.0,4939.0,6.73
12879,the mystic archive of dantalian ibarahime,ovum,7.16,10487,finished airing,1.0,light novel,20769,12,0 days 00:24:00,PG-13 - Teens 13 or older,True,action mystery,detective historical,,huey anthony disward and dalian trek to the land owned by sergeant callavos where it is rumored that a phantom book may be located with the help of a local herbalist named thalia the two reach a remote village and begin to confirm relevant information to their investigation although it ha been reported that callavos perished alongside his family in a gruesome fire six month prior his daughter florence ha been sighted in a nearby forestand is suspected of causing the blaze to verify these allegation once and for all huey and dalian travel to the lord manor only to uncover the truth behind a thorny past written by mal rewrite,dantalian no shoka ibarahime wa bundled with the release of the limitededition fifth volume of the dantalian no shoka manga adaptation,12879.0,a dvd containing an all new original anime episode bundled with the fifth volume of chako abenos dantalian no shoka manga adaptation,action historical mystery,"Aug 9, 2012",1.0,18130.0,3355.0,2950.0,7.2
23279,genocidal organ,movie,7.14,11222,finished airing,1.0,novel,42671,131,0 days 01:54:41,R+ - Mild Nudity,True,scifi,military psychological,,the war on terror exploded literally the day sarajevo wa destroyed by a homemade nuclear device the leading democracy transformed into total surveillance state and the developing world ha drowned under a wave of genocide the mysterious american john paul seems to be behind the collapse of the world system and it up to intelligence agent clavis shepherd to track john paul across the wreckage of civilization and to find the true heart of darknessa genocidal organ source viz medium,gyakusatsu kikan wa originally in production by studio manglobe and wa intended to be released on november 13 2015 however the studio filed for bankruptcy on september 29 2015 and production wa handed over to geno studio the film wa reported to have been 60 complete by manglobe before their production ended however producer kouji yamamoto stated it had really been 20 complete,23279.0,the war on terror exploded literally the day sarajevo wa destroyed by a homemade nuclear device the leading democracy transformed into total surveillance state and the developing world ha drowned under a wave of genocide the mysterious american john paul seems to be behind the collapse of the world system and it up to intelligence agent clavis shepherd to track john paul across the wreckage of civilization and to find the true heart of darknessa genocidal organ source viz medium,military scifi psychological,"Feb 3, 2017",1.0,32366.0,2459.0,2819.0,7.23
1576,intrigue in the bakumatsu irohanihoheto,ona,7.11,12143,finished airing,26.0,original,37271,126,0 days 00:24:15,PG-13 - Teens 13 or older,True,action drama,historical samurai,,in the final year of the bakumatsu wandering mercenary yojiro akizuki travel the length and breadth of japan and while he employ his sword in the usual fashion he also us it to help him locate supernatural item which he pursues with singleminded determination often with bloody result in the course of his quest he cross path with a traveling theater group whose member have their own dark agenda is it a chance meeting or the result of some a yet undiscovered conspiracy source sentai filmworks,the series wa broadcast on the japanese video on demand service gyao,1576.0,in the final year of the bakumatsu wandering mercenary yojiro akizuki travel the length and breadth of japan and while he employ his sword in the usual fashion he also us it to help him locate supernatural item which he pursues with singleminded determination often with bloody result in the course of his quest he cross path with a traveling theater group whose member have their own dark agenda is it a chance meeting or the result of some a yet undiscovered conspiracy source sentai filmworks,action drama historical samurai,"Oct 6, 2006 to Apr 6, 2007",26.0,33579.0,2405.0,3070.0,7.17
19023,wake up girl,tv,6.98,18122,finished airing,12.0,original,51128,149,0 days 00:24:00,PG-13 - Teens 13 or older,True,drama,idol female music,,on christmas 2013 the band wake up girl play their debut song to a small audience without much fanfare after the concert the group manager take off with the money leaving green leaf entertainment on the verge of closure and the band without a future despite this tumultuous beginning the girl get a second chance thanks to a mysterious benefactor and a shady business proposal from here it a rocky climb to the top but it a climb the girl are ready to make wake up girl follows the internal and external struggle of being a smalltime idol girl band from finding and accepting gig to competing in popularity against other pop band through the band the girl come to accept their past and become more certain about their future faced with increasing stake and popularity each of the band seven member must find the strength and courage inside herself to give her all to the band,wake up girl wa announced by the production company avex entertainment who helmed the series in collaboration with director yutaka yamamoto and voice talent agency 81 produce the anime wa billed a the reunion a yamamoto would once again work with scriptwriterseries composer touko machida and monaca composer satoru kousaki avex and 81 produce held open audition for the voice actress who would voice and sing a the wake up girl idol group and over 2000 candidate auditioned the anime served a the va debut for the seven eventual winner in addition the winner all shared their given name with the character they voiced,19023.0,on christmas 2013 the band wake up girl play their debut song to a small audience without much fanfare after the concert the group manager take off with the money leaving green leaf entertainment on the verge of closure and the band without a future despite this tumultuous beginning the girl get a second chance thanks to a mysterious benefactor and a shady business proposal from here it a rocky climb to the top but it a climb the girl are ready to make wake up girl follows the internal and external struggle of being a smalltime idol girl band from finding and accepting gig to competing in popularity against other pop band through the band the girl come to accept their past and become more certain about their future faced with increasing stake and popularity each of the band seven member must find the strength and courage inside herself to give her all to the band,drama music,"Jan 11, 2014 to Mar 29, 2014",12.0,42029.0,2112.0,3623.0,7.05
37618,cinderella chef,ona,7.29,6542,finished airing,12.0,novel,18447,116,0 days 00:20:19,PG-13 - Teens 13 or older,True,comedy drama gourmet romance,historical time travel,,ye jiayao is a young and talented cook who dream of becoming a renowned chef one day a luck would have it shes magically transported back in time to imperial china and in the body of an extremely useless girl ye jiayao is immediately kidnapped and held for ransom but she manages to use her wit and her sense of humor to get whatever she want source cbr,meng qi shi shen is an adaptation of the chinese web novel of the same title written by zi yi 281 紫伊281,37618.0,ye jiayao find herself back in time in the body of ye jinxuan after many twist she thought that she would finally be able to lead a simple life and achieve her dream of opening the best restaurant in huai song however there are villain constantly trying to bring her down source novelupdates,adventure comedy historical drama romance shoujo,"Dec 29, 2018 to Mar 9, 2019",12.0,6524.0,5192.0,2115.0,7.4
30749,undefeated bahamut chronicle,tv,6.55,181982,finished airing,12.0,light novel,355558,944,0 days 00:23:00,PG-13 - Teens 13 or older,True,action fantasy romance supernatural ecchi,harem mecha school,,lux a former prince of an empire named arcadia that wa overthrown via a rebellion five year earlier accidentally trespass in a female dormitory bathing area see the kingdom new princess lisesharte naked incurring her wrath lisesharte then challenge lux to a dragride duel dragrides are ancient armored mechanical weapon that have been excavated from ruin all around the world lux used to be called the strongest dragknight but now he known a the undefeated weakest dragknight because he will absolutely not attack in battle after his duel with lisesharte lux end up attending the femaleonly academy that train royal to be dragknights source ann,saijaku muhai no bahamut is the fourth project created to commemorate the 10th anniversary of the establishment of the ga bunko imprint the production company responsible for launching the original source material,30749.0,lux a former prince of an empire named arcadia that wa overthrown via a rebellion five year earlier accidentally trespass in a female dormitory bathing area see the kingdom new princess lisesharte naked incurring her wrath lisesharte then challenge lux to a dragride duel dragrides are ancient armored mechanical weapon that have been excavated from ruin all around the world lux used to be called the strongest dragknight but now he known a the undefeated weakest dragknight because he will absolutely not attack in battle after his duel with lisesharte lux end up attending the femaleonly academy that train royal to be dragknights source ann,action harem supernatural romance ecchi fantasy mecha school,"Jan 11, 2016 to Mar 28, 2016",12.0,210236.0,517.0,4618.0,6.8
28625,the empire of corps,movie,6.87,26388,finished airing,1.0,novel,76184,244,0 days 02:00:00,R - 17+ (violence & profanity),True,scifi,historical psychological,,by the 19th century humanity ha cultivated technology enabling the reanimation of corps unable to experience individual thought or emotion the corps are programmed by human to act a laborer in various occupation this newfound technology however come with a catch science may be able to restore the corps ability to move yet it can not return what every corpse loses at death the soul but doctor victor frankenstein who vanished shortly after his revolutionary work on corpse reanimation is said to have revived the only corpse in possession of a soul in pursuit of this scientific knowledge london medical student john watson hope to fulfill his promise to his late partner friday after being scouted by a government agency watson is on a hunt to obtain frankenstein note which he belief hold the key to the secret of the soul during his search watson uncovers the harsh reality of the developing corpse technology and the price he must pay to advance his research written by mal rewrite,winner of the platinum grand prize during the 2016 future film festival held in italy,28625.0,by the 19th century humanity ha cultivated technology enabling the reanimation of corps unable to experience individual thought or emotion the corps are programmed by human to act a laborer in various occupation this newfound technology however come with a catch science may be able to restore the corps ability to move yet it can not return what every corpse loses at death the soul but doctor victor frankenstein who vanished shortly after his revolutionary work on corpse reanimation is said to have revived the only corpse in possession of a soul in pursuit of this scientific knowledge london medical student john watson hope to fulfill his promise to his late partner friday after being scouted by a government agency watson is on a hunt to obtain frankenstein note which he belief hold the key to the secret of the soul during his search watson uncovers the harsh reality of the developing corpse technology and the price he must pay to advance his research written by mal rewrite,scifi historical psychological,"Oct 2, 2015",1.0,56625.0,1740.0,3860.0,6.99
30806,schwarzes marken,tv,6.76,41882,finished airing,12.0,light novel,104869,288,0 days 00:23:00,R - 17+ (violence & profanity),True,action drama scifi,historical mecha military,,the year is 1983 the cold war is in full effect and humanity is under attack strange alien given the name beta have descended to earth with the goal of destroying all life soldier have been tasked with piloting large combat suit called tactical surface fighter tsf to repel the alien invader but the front line is slowly being pushed back towards the surviving city schwarzesmarken follows the story of second lieutenant theodor eberbach and the other member of the 666th tsf squadron a ruthless unit that value a mission completion over human life stationed in east germany and led by war hero captain irisdina bernhard the unit specializes in counterassault attack on laserclass beta but the 666th squadron find itself with more enemy than just the alien force when optimistic rookie katia waldheim join the squadron drawing the attention of east germany secret police the stasi written by mal rewrite,schwarzesmarken take place in an alternate universe of the muvluv franchise following the storyline of the light novel a visual novel wa released on november 27 2015 and a second wa announced for 2016,30806.0,the year is 1983 the cold war is in full effect and humanity is under attack strange alien given the name beta have descended to earth with the goal of destroying all life soldier have been tasked with piloting large combat suit called tactical surface fighter tsf to repel the alien invader but the front line is slowly being pushed back towards the surviving city schwarzesmarken follows the story of second lieutenant theodor eberbach and the other member of the 666th tsf squadron a ruthless unit that value a mission completion over human life stationed in east germany and led by war hero captain irisdina bernhard the unit specializes in counterassault attack on laserclass beta but the 666th squadron find itself with more enemy than just the alien force when optimistic rookie katia waldheim join the squadron drawing the attention of east germany secret police the stasi written by mal rewrite,action military scifi historical drama mecha,"Jan 11, 2016 to Mar 28, 2016",12.0,82849.0,1317.0,4304.0,6.87
26351,the disappearance of nagato yukichan,tv,6.72,50175,finished airing,16.0,manga,125950,279,0 days 00:24:29,PG-13 - Teens 13 or older,True,comedy romance slice of life,school,seinen,in a familiar yet different universe shy bookworm and gamer yuki nagato is the president of north high school literary club her friend the overlycautious ryouko asakura and completely average kyon are the only other member of the club nevertheless yuki enjoys the peace and quiet she share with them especially when she is with kyon whom she ha a crush on added to the mix are tsuruya and mikuru asahina two friend with opposite personality who frequently stop by the literary club while walking back to her apartment on a cold december day yuki is coerced into drawing strange symbol on the ground by a girl supposedly attempting to capture santa claus the girl introduces herself a haruhi suzumiya an eccentric student from the prestigious kouyouen academy who is on the hunt for alien time traveler and espers when haruhi and her friend itsuki koizumi make a sudden appearance in the clubroom they declare themselves a official member of the literary club with haruhi taking up residence a the executive president with the tranquil day of the literary club now behind them yuki and her friend get caught up in a series of misadventure under haruhis leadershipwith each incident bringing yuki and kyon closer than ever before written by mal rewrite,episode 1 wa previewed at a screening at kadokawa cinema shinjuku on march 22 2015 regular broadcasting began on april 4 2015,26351.0,in an alternate universe shy awkward yuki nagato attempt to court her crush kyon with the help of her best friend and neighbor the perky and indomitable ryoko asakura together the trio defends their high school literature club from exterminationand from the pestering of their overthetop classmate tsuruya and her friend and minion mikuru source funimation edited,comedy romance school seinen slice of life,"Apr 4, 2015 to Jul 18, 2015",16.0,95306.0,1153.0,4805.0,6.76
3887,big windup,special,7.24,7303,finished airing,1.0,manga,12556,9,0 days 00:24:30,G - All Ages,True,drama sport,team sport,seinen,in the summer before ren mihashi make his high school baseball debut another drama is playing out at musashino high the shortstatured naoto kaguyama feel threatened by freshman pitcher motoki haruna after seeing how seriously he train afraid that haruna will take his place on the mound kaguyama try to understand why such a devoted player came to their lowranked school and how to build their team into one more befitting of a player of harunas skill written by mal rewrite,ookiku furikabutte kihon no kihon originally aired only on japanese tv network bstbs and mb tv anime shower slot on august 19 2007 the special wa released on dvd by funimation entertainment on september 29 2009,3887.0,one year before the beginning of the story kaguyama feel intimidated by harunas presence on the baseball team since he feel that his position a the ace pitcher is threatened kaguyama want to quit but haruna talk him out of it after telling kaguyama about his own past source wikipedia,sports drama seinen,"Feb 27, 2008",1.0,10559.0,4237.0,2562.0,7.3
35673,encouragement of climb omoide present,ovum,7.38,4917,finished airing,1.0,manga,11577,4,0 days 00:26:57,PG-13 - Teens 13 or older,True,adventure comedy slice of life,cgdct iyashikei,,on the final day of summer vacation kokona aoba is ready to spend some longawaited time with her mother but these plan are unfortunately canceled due to work opting to go outside instead she take a stroll down a familiar pathone where fond memory appear at every corner later in the middle of autumn hinata kuraue and aoi yukimura are looking through a scrapbook of their childhood snooping around in aois room hinata find that she ha kept a strange acorn a a keepsake but doesnt remember the reason why a it discovery dwells on her a wave of old memory come forth causing her to reminisce about a forgotten event from her childhood from time spent with loved one to promise from the past yama no susume omoide present follows the three girl a they cherish old memory while crafting entirely new one to remember written by mal rewrite,yama no susume omoide present is an animeoriginal story not told in the manga,35673.0,on the final day of summer vacation kokona aoba is ready to spend some longawaited time with her mother but these plan are unfortunately canceled due to work opting to go outside instead she take a stroll down a familiar pathone where fond memory appear at every corner later in the middle of autumn hinata kuraue and aoi yukimura are looking through a scrapbook of their childhood snooping around in aois room hinata find that she ha kept a strange acorn a a keepsake but doesnt remember the reason why a it discovery dwells on her a wave of old memory come forth causing her to reminisce about a forgotten event from her childhood from time spent with loved one to promise from the past yama no susume omoide present follows the three girl a they cherish old memory while crafting entirely new one to remember written by mal rewrite,adventure comedy slice of life,"Oct 28, 2017",1.0,7641.0,4844.0,1777.0,7.49
548,sky blue,movie,7.02,15055,finished airing,1.0,original,33402,71,0 days 01:35:05,PG-13 - Teens 13 or older,True,action drama romance scifi,love polygon,,set in 2142 wonderful day depicts a world that ha been nearly destroyed by environmental pollution human life a we know it is almost extinct and only a few were able to pull through the collapse of earth ecosystem in order to deal with the chaos a city named ecoban wa created the city us the very pollution that caused the disaster a an energy source however although the initial plan wa successful to an extent it didnt just create a new source of energy but also an elite group of people this prestigious faction belief that they are above the system and are not willing to accept survivor from outside the city unless they are put to work a laborer among the people living in the wasteland outside ecoban is a young man named shua he lead a very difficult life but try to make the most of it through the love that he feel for his childhood friend jay unfortunately jay may be more interested in her security commander cade than in shua and thus a love triangle is formed not only doe shua have to deal with the heartbreak but he must also find a new way to survive in the crumbles left from the oncebeautiful planet earth,during the production of wonderful day one of two available prototype of the frazier lens wa used during filming the film wa shown at many festival including the cannes film festival in 2003 the venice film festival in 2004 and the tokyo film festival in 2004,548.0,set in 2142 wonderful day depicts a world that ha been nearly destroyed by environmental pollution human life a we know it is almost extinct and only a few were able to pull through the collapse of earth ecosystem in order to deal with the chaos a city named ecoban wa created the city us the very pollution that caused the disaster a an energy source however although the initial plan wa successful to an extent it didnt just create a new source of energy but also an elite group of people this prestigious faction belief that they are above the system and are not willing to accept survivor from outside the city unless they are put to work a laborer among the people living in the wasteland outside ecoban is a young man named shua he lead a very difficult life but try to make the most of it through the love that he feel for his childhood friend jay unfortunately jay may be more interested in her security commander cade than in shua and thus a love triangle is formed not only doe shua have to deal with the heartbreak but he must also find a new way to survive in the crumbles left from the oncebeautiful planet earth,action drama romance scifi,"Jul 17, 2003",1.0,29383.0,2591.0,3446.0,7.09
10572,rokyubu fast break,tv,6.79,34036,finished airing,12.0,light novel,77533,184,0 days 00:24:00,PG-13 - Teens 13 or older,True,comedy sport ecchi,school team sport,,subaru hasegawa ha the ambition to become one of the best basketball superstar of all time however this come to an apparent halt when his school basketball team cease activity for a year shocked by the news he decides not to involve himself in basketball anymore one day his aunt mihoshi takamura invite him to coach the keishin academy girl basketball team on how to play the sport and he reluctantly agrees he meet sixthgraders tomoka minato maho misawa airi kashii hinata hakamada and saki nagatsuki and begin training them in the sport with one goal to defeat all strong opponent along the way rokyubu follows the effort of five elementary girl and their coach a they improve their cute style of playing basketball written by mal rewrite,the series wa simulcast on the anime network sentai filmworks had planned a home video release but in june 2012 it wa announced that the production committee for the series would be buying back the home video right for every region outside of asia,10572.0,subaru hasegawa ha the ambition to become one of the best basketball superstar of all time however this come to an apparent halt when his school basketball team cease activity for a year shocked by the news he decides not to involve himself in basketball anymore one day his aunt mihoshi takamura invite him to coach the keishin academy girl basketball team on how to play the sport and he reluctantly agrees he meet sixthgraders tomoka minato maho misawa airi kashii hinata hakamada and saki nagatsuki and begin training them in the sport with one goal to defeat all strong opponent along the way rokyubu follows the effort of five elementary girl and their coach a they their cute style of playing basketball written by mal rewrite,comedy ecchi school sports,"Jul 1, 2011 to Sep 23, 2011",12.0,65221.0,1576.0,4071.0,6.93
894,dragon ball z dead zone,movie,6.65,70167,finished airing,1.0,manga,111785,37,0 days 00:41:00,PG-13 - Teens 13 or older,True,action adventure comedy fantasy scifi,,shounen,piccolo is training at a barren cliff when a handful of mysterious enemy attack and defeat him these same enemy then go to mount paozu to steal gohan son dragon ball upon arrival not only do they defeat gokuu son spouse and fatherinlawchichi and gyumao respectivelybut they also kidnap gohan in the process feeling something isnt right gokuu rush home only to find chichi lying on the ground a she explains the situation he then go to kame house and borrows the dragon radar in order to locate the dragon ball and with them the enemy and gohan written by mal rewrite,note dragon ball z dead zone originally released theatrically in japan a simply dragon ball z and later a dragon ball z return my gohan for it japanese vhs and laserdisc release,894.0,kamisamas old nemesis son ha come to exact revenge on kamisama for winning the title of earth guardian after kidnapping son gohan and using the dragon ball to gain immortality he ha a final showdown with goku source ann,action adventure comedy fantasy scifi shounen,"Jul 15, 1989",1.0,83193.0,1309.0,4499.0,6.82
28391,aokana four rhythm across the blue,tv,6.66,62298,finished airing,12.0,visual novel,141056,507,0 days 00:24:00,PG-13 - Teens 13 or older,True,scifi sport,school,,with the invention of antigravitational shoe known a gravshoes the ability to fly freely ha become an everyday experience for the people inhabiting a fourisland archipelago south of japan this invention ha brought the people new way of living and also a new sport known a flying circus where participant gain point by either touching floating buoy or their opponent back the gullible and clumsy asuka kurashina newly transferred to kunahama high school enters this world of flight unknowingly when she is able to pull off a difficult maneuver the first time she participates in a flying circus match eventually this lead her to join her school flying circus club led by their coach masaya hinata their member consist of the experienced misaki tobisawa and her overprotective friend mashiro arisaka ao no kanata no four rhythm follows this rookie group soaring high above the sky and toward their dream armed only with their unwavering passion against an uncertain future written by mal rewrite,episode 1 wa previewed at an event at togeki cinema in tokyo on december 26 2015 regular broadcasting began in january 12 2016,28391.0,with the invention of antigravitational shoe known a gravshoes the ability to fly freely ha become an everyday experience for the people inhabiting a fourisland archipelago south of japan this invention ha brought the people new way of living and also a new sport known a flying circus where participant gain point by either touching floating buoy or their opponent back the gullible and clumsy asuka kurashina newly transferred to kunahama high school enters this world of flight unknowingly when she is able to pull off a difficult maneuver the first time she participates in a flying circus match eventually this lead her to join her school flying circus club led by their coach masaya hinata their member consist of the experienced misaki tobisawa and her overprotective friend mashiro arisaka ao no kanata no four rhythm follows this rookie group soaring high above the sky and toward their dream armed only with their unwavering passion against an uncertain future written by mal rewrite,scifi sports drama school,"Jan 12, 2016 to Mar 29, 2016",12.0,112517.0,1002.0,4532.0,6.8100000000000005
32153,puella magi madoka magica concept movie,movie,7.13,9704,finished airing,1.0,original,25649,48,0 days 00:04:00,PG-13 - Teens 13 or older,True,drama suspense,psychological,,contemplating the meaning of happiness madoka kaname and homura akemi compose possible answer that lead them to reflect on their own choice meanwhile strange occurrence cause turmoil among the magical girl a they navigate the challenge of their destiny written by mal rewrite,created for shaft 40th anniversary mahou shoujo madokamagica concept movie wa a surprise reveal at the 2015 madogatari event in tokyo featuring the return of the full cast and staff the short animation present core concept for mahou shoujo madokamagicas fourth movie and serf a it trailer a second short wa later screened in osaka displaying several change to imageboard segment mahou shoujo madokamagica concept movie wa included on a bluray disk presenting the 2015 madogatari exhibition content that wa commercialized together with the event catalog during the 2016 madogatari exhibition tokyo encore,32153.0,a short fourminute concept film that served a a surprise unveil at studio shaft 40th anniversary event in winter 2015 madogatari the concept movie is the core of a new madoka magica project and serf a it trailer the second short wa later screened in osaka with the difference being a replacement of several imageboard segment,drama magic psychological thriller,"Nov 27, 2015",1.0,16717.0,3500.0,3188.0,7.15
12461,hiiro no kakera the tamayori princess saga,tv,6.71,44123,finished airing,13.0,visual novel,105811,382,0 days 00:24:00,PG-13 - Teens 13 or older,True,fantasy romance supernatural,reverse harem,shoujo,god and ghost only exist in fairy tale right thats the impression that high school girl tamki kasuga ha before she go to live with her grandmother in the remote village of kifumura after being attacked by strange creature upon her arrival she is soon informed that female in her family contain the blood of the tamayori princess who ha the responsibility and power of keeping god and ghost sealed away so that they cant harm the general public at first tamaki ha trouble believing this but having five beautiful young men following her everywhere she go acting a her guardian go a long way towards convincing her there more to this job than tamaki first realizes however and the path that lie ahead of her is fraught with peril and danger will she be able to successfully take on the heavy role that ha been put on her shoulder,the first episode wa preaired on march 6 2012 on ytv the japanese voice cast for the main character remains unchanged from the original ps2 otome game that the anime is based off of,12461.0,god and ghost only exist in fairy tale right thats the impression that high school girl tamki kasuga ha before she go to live with her grandmother in the remote village of kifumura after being attacked by strange creature upon her arrival she is soon informed that female in her family contain the blood of the tamayori princess who ha the responsibility and power of keeping god and ghost sealed away so that they cant harm the general public at first tamaki ha trouble believing this but having five beautiful young men following her everywhere she go acting a her guardian go a long way towards convincing her there more to this job than tamaki first realizes however and the path that lie ahead of her is fraught with peril and danger will she be able to successfully take on the heavy role that ha been put on her shoulder,fantasy romance shoujo supernatural,"Apr 1, 2012 to Jun 24, 2012",13.0,81304.0,1336.0,4413.0,6.84
6166,cat planet cuties,tv,6.6,86823,finished airing,12.0,light novel,185291,496,0 days 00:24:00,R+ - Mild Nudity,True,comedy romance scifi ecchi,harem,,kio is just another boring nice guy with a boring nice life until he meet a beautiful curvaceous catgirl while attending a memorial service for one of his ancestor next thing he know he lying in bed with this halfnaked beauty next to him her name is eris and she ha come to earth to learn more about it inhabitant a a representative of the planet catian and shes decided to set up shop at kios home for her stay on earth unbeknownst to kio there are quite a few organization who will attempt to capture eris looking to keep her existence a secret by any mean necessary whats worse is when people around kio turn out to secretly be a part of those organization kio will have to work hard to keep eris safe from these shady group thing are about to get mysterious exciting and most importantly sexy in asobi ni iku yo,preview airing on june 26th the regular tv airing started on july 11th,6166.0,kio is just another boring nice guy with a boring nice life until he meet a beautiful curvaceous catgirl while attending a memorial service for one of his ancestor next thing he know he lying in bed with this halfnaked beauty next to him her name is eris and she ha come to earth to learn more about it inhabitant a a representative of the planet catian and shes decided to set up shop at kios home for her stay on earth unbeknownst to kio there are quite a few organization who will attempt to capture eris looking to keep her existence a secret by any mean necessary whats worse is when people around kio turn out to secretly be a part of those organization kio will have to work hard to keep eris safe from these shady group thing are about to get mysterious exciting and most importantly sexy in asobi ni iku yo,comedy ecchi harem romance scifi,"Jul 11, 2010 to Sep 26, 2010",12.0,142152.0,778.0,4882.0,6.74
28211,harmony,movie,6.92,17802,finished airing,1.0,novel,55468,253,0 days 01:59:29,R+ - Mild Nudity,True,scifi,psychological,,in 2019 following an uprising in the usa and a subsequent global nuclear war humanity wa decimated by a catastrophe called the maelström a halfcentury after this cataclysmic eventto preserve humankindthe world health organization who ha progressively assimilated worldwide political power and completely redefined society people are now considered public resource and are guaranteed a happier life the heightened development of medicine nanomachine technology and augmented reality promote this greater devotion to human health suffocated by the excessive kindness of japanese society high school student miach mihie decides to oppose the societal value she considers dehumanizing before the health implant surveillance system watchme activates itself the day she turn 18 miach plan to kill herself with two of her friend tuan kirie and cian reikadou however cian betrays the pact in disagreement with miachs intention allowing tuan to survive her suicide attempt unlike miach who is declared dead thirteen year later now a highranking inspector of helixan organization affiliated with who to monitor military conflictstuan is sent back to japan after her drug smuggling activity in the niger warzone are discovered by senior helix inspector oscar stauffenberg on her first day back to the country she tried running away from thousand of people simultaneously commit suicide tuan is now in charge of investigating this wave of mass suicide and exposing the terrorist organization behind the unprecedented attack written by mal rewrite,harmony won the platinum grand prize at the 2016 future film festival held in italy the film ha been dubbed in english french german italian and russian it wa released on bluray and dvd by funimation on september 6 2016 in north america and by anime limited on november 7 2016 in the uk,28211.0,in the future utopia ha finally been achieved thanks to medical nanotechnology and a powerful ethic of social welfare and mutual consideration this perfect world isnt that perfect though and three young girl stand up to totalitarian kindness and supermedicine by attempting suicide via starvation it doesnt work but one of the girlstuan kiriegrows up to be a member of the world health organization a a crisis threatens the harmony of the new world tuan rediscovers another member of her suicide pact and together they must help save the planetfrom itself source viz medium,scifi psychological,"Nov 13, 2015",1.0,44346.0,2055.0,3639.0,7.04
